1 25 49
23041114849 38650380409 54259645969
26288406769 38656671769 51024936769
3249114001 38659817641 74070521281
11450926081 38659817641 65868709201
31729940641 38670829201 45611717761
35467812241 38670829201 41873846161
12747087409 38673975649 64600863889
919681 38675548921 77350178161
15366329521 38683415761 62000502001
328950769 38692857025 77056763281
9051048769 38692857025 68334665281
34507149121 38694430681 42881712241
25851173089 38697578089 51543983089
4283571601 38702299441 73121027281
9508395121 38702299441 67896203761
13050549121 38702299441 64354049761
21292938241 38702299441 56111660641
26013496369 38703873289 51394250209
31072170529 38703873289 46335576049
3908875441 38718039361 73527203281
6285159841 38722761961 71160364081
17846555281 38722761961 59598968641
110523169 38735356969 77360190769
1505983249 38735356969 75964730689
17538499489 38736931489 59935363489
7949327281 38740080625 69530833969
30418499281 38740080625 47061661969
1967720881 38741655241 75515589601
33079970641 38741655241 44403339841
1105363009 38744804569 76384246129
1580937121 38746379281 75911821441
6737290561 38746379281 70755468001
1283860561 38749528801 76215197041
19653516481 38749528801 57845541121
1908553969 38751103609 75593653249
8994001 38755828225 77502662449
5635655041 38755828225 71876001409
4808451649 38758978129 72709504609
157577809 38760553129 77363528449
1017418609 38760553129 76503687649
20888053729 38760553129 56633052529
32608052929 38760553129 44913053329
2266616881 38763703225 75260789569
2490309409 38763703225 75037097041
15010905361 38763703225 62516501089
15526904449 38763703225 62000502001
766127041 38770003801 76773880561
781705681 38779455625 76777205569
29769016369 38779455625 47789894881
2655031729 38784181969 74913332209
24983911969 38784181969 52584451969
4628489089 38792059849 72955630609
12718651729 38792059849 64865467969
17468644561 38793635521 60118626481
43020481 38796786961 77550553441
11008416241 38796786961 66585157681
3073482721 38801514361 74529546001
21868790161 38801514361 55734238561
12283510561 38803090225 65322669889
31670117521 38803090225 45936062929
576816289 38806242049 77035667809
6914421409 38807818009 70701214609
9219264289 38807818009 68396371729
3073704481 38812546081 74551387681
29123811649 38822003089 48520194529
24787038721 38826732025 52866425329
31204162609 38826732025 46449301441
13621924369 38829884809 64037845249
24553949809 38829884809 53105819809
17008593889 38839343929 60670093969
402845041 38840920561 77278996081
19098963601 38840920561 58582877521
48455521 38844073921 77639692321
8652162289 38845650649 69039139009
14658671329 38845650649 63032629969
3522541201 38848804201 74175067201
3716975089 38855111689 73993248289
38512885009 38862996769 39213108529
272877361 38867728201 77462579041
28482975361 38867728201 49252481041
37122114241 38872459921 40622805601
7665527809 38877191929 70088856049
24126476929 38877191929 53627906929
10597261249 38878769329 67160277409
30278436049 38878769329 47479102609
5407690369 38881924225 72356158081
20086542529 38881924225 57677305921
21290603569 38881924225 56473244881
36431738641 38881924225 41332109809
259886641 38883501721 77507116801
12390138721 38883501721 65376864721
1385105089 38892967369 76400829649
24181183009 38892967369 53604751729
5947340161 38896122841 71844905521
7573002529 38900856289 70228710049
1001659201 38907168001 76812676801
29818727761 38907168001 47995608241
35061439009 38910324049 42759209089
2335692241 38911902121 75488112001
8933841361 38915058361 68896275361
27846598129 38916636529 49986674929
4420521169 38924527849 73428534529
23701526209 38926106209 54150686209
14309662129 38929263025 63548863921
34381688929 38929263025 43476837121
11826780001 38935577041 66044374081
18550167601 38935577041 59320986481
119399329 38940312889 77761226449
16721851969 38940312889 61158773809
1852321 38943470281 77885088241
2902300129 38945049025 74987797921
4510331281 38945049025 73379766769
16484762449 38945049025 61405335601
19689983041 38945049025 58200115009
13144393201 38954522161 64764651121
9383990641 38959259161 68534527681
23580366481 38962417321 54344468161
1407225169 38968734025 76530242881
1717853809 38968734025 76219614241
27214770961 38968734025 50722697089
28905780289 38968734025 49031687761
2059072129 38976630625 75894189121
6561162001 38976630625 71392099249
12065045281 38976630625 65888215969
33033426001 38976630625 44919835249
419799121 38982948481 77546097841
6246215089 38987687209 71729159329
67387681 38992426225 77917464769
878114689 38992426225 77106737761
2430785809 38992426225 75554066641
7402709521 38992426225 70582142929
8260810321 39001905121 69742999921
28452605041 39001905121 49551205201
5049097249 39005065009 72961032769
32365089409 39005065009 45645040609
5183856001 39009805081 72835754161
19296265921 39009805081 58723344241
13963912561 39014545441 64065178321
659821969 39016125625 77372429281
16353038641 39016125625 61679212609
8652162289 39024027025 69395891761
26587585249 39024027025 51460468801
28376929 39028768249 78029159569
22859323249 39028768249 55198213249
18007224481 39033509761 60059795041
22984682449 39035090329 55085498209
221920609 39044574409 77867228209
472497169 39047736025 77622974881
3265322449 39047736025 74830149601
1696698481 39049316881 76401935281
15967102321 39054059641 62141016961
18037009 39058802689 78099568369
4216813969 39058802689 73900791409
2185656001 39061964881 75938273761
902822209 39071452225 77240082241
11376995569 39071452225 66765908881
11743406689 39071452225 66399497761
31040449489 39071452225 47102454961
5617652401 39073033561 72528414721
27553012081 39073033561 50593055041
18905425009 39076196329 59246967649
10144719841 39080940721 68017161601
9993401089 39082522249 68171643409
12673580929 39082522249 65491463569
22442137249 39082522249 55722907249
25965132769 39082522249 52199911729
316235089 39087267025 77858298961
3727957249 39087267025 74446576801
2735603809 39090430369 75445256929
13621457521 39101503081 64581548641
598438369 39106249009 77614059649
7143799441 39109413121 71075026801
30384324721 39109413121 47834501521
6006715009 39110995225 72215275441
8977752001 39110995225 69244238449
22394224609 39110995225 55827765841
27106658881 39110995225 51115331569
14033482369 39114159529 64194836689
78961 39133148041 78266217121
38884290481 39133148041 39382005601
3346275409 39134730625 74923185841
4220711089 39134730625 74048750161
8374263121 39134730625 69895198129
38388173041 39134730625 39881288209
22027605889 39137895889 56248185889
37893683569 39137895889 40382108209
4964188849 39139478569 73314768289
19589081521 39142644025 58696206529
37400852449 39142644025 40884435601
18517494241 39144226801 59770959361
25347505681 39144226801 52940947921
6215903281 39148975321 72082047361
36909710161 39148975321 41388240481
356114641 39156890161 77957665681
36420287281 39156890161 41893493041
7877095009 39161639449 70446183889
15455711041 39166389025 62877067009
35932614481 39166389025 42400163569
11425258321 39167972281 66910686241
15624750001 39172722241 62720694481
35446722529 39177472489 42908222449
9696931729 39186973849 68677015969
97278769 39190141225 78283003681
1536561601 39190141225 76843720849
4743490129 39190141225 73636792321
13282332001 39190141225 65097950449
26221001041 39191724961 52162448881
1243056049 39194892529 77146729009
4017404689 39194892529 74372380369
21615762529 39194892529 56774022529
29084914849 39194892529 49304870209
2215679041 39204396001 76193112961
34480404721 39204396001 43928387281
24734796529 39209148169 53683499809
10934257489 39210732289 67487207089
2040238561 39213900625 76387562689
12209587009 39213900625 66218214241
13608721 39215484841 78417360961
38510530081 39215484841 39920439601
34000040881 39220237681 44440434481
37810413601 39220237681 40630061761
176119441 39223406401 78270693361
2601102001 39223406401 75845710801
748624321 39228159721 77707695121
6888834001 39228159721 71567485441
9723734881 39228159721 68732584561
37113637201 39228159721 41342682241
6843756529 39232913329 71622070129
808890481 39237667225 77666443969
2573431441 39237667225 75901903009
13548727201 39237667225 64926607249
33521581921 39237667225 44953752529
16939282801 39239251921 61539221041
36420287281 39239251921 42058216561
28441810609 39242421409 50043032209
8100180001 39247175881 70394171761
34774609 39253515625 78472256641
15265343809 39253515625 63241687441
547887649 39256685689 77965483729
33045059089 39256685689 45468312289
8579020129 39266196649 69953373169
11110635649 39266196649 67421757649
4748725921 39270952561 73793179201
35044214401 39270952561 43497690721
21229364209 39272537929 57315711649
522076801 39277294225 78032511649
3167550961 39277294225 75387037489
24127098241 39277294225 54427490209
32570503729 39277294225 45984084721
12946571089 39280465249 65614359409
14950686529 39282050809 63613415089
34361666161 39291564841 44221463521
32097947281 39299494081 46501040881
58721569 39305838049 78552954529
20800273729 39313768729 57827263729
33682893841 39315354961 44947816081
31627421281 39323286601 47019151921
3713329 39324873025 78646032721
5878748929 39324873025 72770997121
7501118881 39324873025 71148627169
24910624561 39324873025 53739121489
3939696289 39328045969 74716395649
297528001 39332805625 78368083249
18483218209 39332805625 60182393041
239847169 39337565569 78435283969
33007985761 39342325801 45676665841
16414478161 39347086321 62279694481
27169258561 39347086321 51524914081
6637849729 39348673225 72059496721
11752511281 39348673225 66944835169
23524504129 39348673225 55172842321
31158957361 39348673225 47538389089
10498666369 39353434129 68208201889
17371503601 39358195321 61344887041
20655150961 39358195321 58061239681
7829949169 39361369609 70892790049
10799574241 39366131281 67932688321
1899477889 39367718569 76835959249
12614209969 39372480625 66130751281
24478792849 39372480625 54266168401
20396695489 39375655489 58354615489
30692587249 39375655489 48058723729
1051250929 39377242969 77703235009
2415820801 39386768521 76357716241
132733441 39389943961 78647154481
9115093729 39401059009 69687024289
14452127089 39401059009 64349990929
4190209 39404235025 78804279841
135512881 39404235025 78672957169
4537504321 39404235025 74270965729
6491041489 39404235025 72317428561
719902561 39405823081 78091743601
31670117521 39405823081 47141528641
1671910321 39413763841 77155617361
1364785249 39415352089 77465918929
2009818561 39420117025 76830415489
14556181201 39420117025 64284052849
22927107889 39423293809 55919479729
